part_number,new_part_number
TVH50A-412 ,3253762
U53S49 ,50032705
UMM032 ,50108166
UW50A30-103 ,
UW50A30-137 ,3457165
UW50A30-316 ,3456977
V58DA30 ,
V58DA35 ,50168111
VD-452 ,
VG-132 ,
VHA-191 ,
VHA-34 ,
VHA-35 ,
VK-142916 ,50007665
VK-143216 ,50007673
VK-146848 ,50049758
VK-160837 ,50071406
VK-1656 ,50088186
VK-232797 ,
VK-232799 ,
VK-248203 ,50373935
VK-26 ,
VK-275485 ,50373968
VK-282027 ,50318716
VK-284154 ,50318740
VK-30606 ,50001213
VK-912008 ,50081652
VK-912064 ,50266219
VK-912067 ,50068733
VK-91415 ,50001247
VK-919239 ,50285915
VK-922623 ,50068808
VK-922793 ,50068857
VK-922906 ,50068881
VK-923259L ,50276708
VK-923407 ,
VK-936855 ,50318849
VK-936941 ,50068915
VK-936947 ,50094382
VK-936949 ,50094374
VK-936955 ,50068949
VK-936967 ,50094333
VK-938375 ,50318898
VK-939944 ,50068923
VK-942229 ,50435247
VKCM11N01D21 ,50318377
VKCM11N01DL21,50096254
VKCM11N01R25 ,
VL120 ,
VL140 ,
VL140 MOTOR ,
VSM-2434 ,
VSM-2531 ,3284015
VSM-2789 ,3284981
VSM-3344 ,3380722
W22-191 ,3081023
W22-654 ,3081130
W44-728 ,3083284
W44-97 ,3083110
W54-376 ,3083755
W54-97 ,3083524
W64-118 ,3084266
W80-548 ,3142551
W9-509 ,3143401
W9-57 ,3142718
WC95-159 ,50592013
WF-109A ,3044005
WF-163A ,3044054
WF-28 ,
WF171-104 ,3044567
WF171-15 ,3044377
WF171-2 ,3044096
WF171-28 ,3044419
WF171-3 ,3044112
WF171-32 ,3044476
WF171-34A ,3044484
WF171-4 ,3044120
WF171-49 ,3044534
WF171-8 ,3044260
WF181-5 ,3044179
WF182-104 ,3466778
WF182-30A ,3576675
WF182-716 ,3576683
WFS182-11 ,3485596
WFS182-22 ,3485505
WFS182-654 ,3488475
WLT16AN-A162 ,3381027
WWA100-97 ,3077757
WWU10-24 ,3078011
WWU10-510 ,3078771
WWV100A1-43 ,3086444
WWV101A1-42 ,3388725
X50DA35 ,50318989
Y27DA35 ,50168079
Y58DA35 ,50168137
YA2N1-164 ,3303260
YA2N1-165 ,3303278
YH70 KIT ,
Z00-2A ,
,50202415
,50246594
,50246966
,50247568
,50250505
,50254051
,50256940
,50262716
,50263110
,50263821
,50264712
,50265446
,50300441
,50302280
,50302298
,50332105
,50332956
,50334648
,50337468
,50337476
,50337492
,50337500
,50337559
,50337765
,50344274
,50350834
,50351394
,50353879
,50353937
,50353945
,50353952
,50354000
,50354042
,50354059
,50354083
,50354091
,50354182
,50355395
,50355593
,50355767
,50355957
,50356112
,50356161
,50356195
,50357284
,50358803
,50362920
,
,50400530
,50400860
,50400878
,50400944
,50402700
,50403096
,50403203
,50403245
,50444413
,50444439
,50445352
,50445667
,50445857
,50446426
,50446434
,50446467
,50447010
,50447135
,50449651
,50449958
,50450147
,50450154
,50456953
,50462944
,50464668
,50464734
,50471176
,50471390
,50471648
,50472059
,50472067
,50472133
,50472307
,50473792
,50473800
,50474022
,50474196
,50474683
,50474733
,50475136
,50475177
,50475870
,50475896
,50476993
,50477314
,50480615
,50480623
,50480714
,50480722
,50495662
,50496694
,50497981
,50498005
,50498302
,50498591
,50498617
,50498708
,50499086
,50499474
,50499490
,50501220
,50502194
,50502202
,50503077
,50503085
,50503606
,50503655
,50504364
,50506328
,50507524
,50507532
,50509033
,50509041
,50509058
,50509116
,50509223
,50509249
,50509975
,50510064
,50510122
,50510155
,50510510
,50510528
,50510536
,50510627
,50516657
,50519024
,50519032
,50520378
,50521731
,50545227
,50545318
,50545326
,50545334
,50545342
,50545367
,50545383
,50545391
,50545441
,50545458
,50545466
,50545474
,50545490
,50545516
,50545862
,50547850
,50550391
,50550409
,50551910
,50551928
,50551993
,50553809
,50563667
,50569227
,50569235
,50569243
,50570795
,50577071
,50578582
,50578913
,50579069
,50585074
,50585082
,50590876
,50591171
,50592401
,50592419
,50592427
,50592518
,50292526
,50592559
,50643634
,50643642
,50643667
,50644665
,50645340
,50646769
,50646777
,50646967
,50647023
,50647031
,50647049
,50647056
,50650308
,50652106
,50657402
,50660620
,50662527
,50663038
,50663046
,50663574
,50665140
,50666395
,50666486
,50666585
,50666866
,50666999
,50667559
,50668086
,50668284
,50668979
,50672534
,50679190
,50681261
,50685866
,50690353
,50701374
,50710409
,50711084
,50711142
,50715481
,50716562
,50758184
,50758259
,50758315
,50759299
,50759307
,50759323
,50759372
,50759729
,50762921
,50762939
,50763739
,50763762
,50764810
,50765015
,50769553
,50770163
,50770700
,50771211
,50773720
,50774439
,50774454
,50774843
,50774975
,50775055
,50775063
,50775105
,50775139
,50775147
,50775154
,50775162
,50775188
,50775196
,50775329
,50775485
,50775519
,50775584
,50775618
,50775766
,50775774
,50776038
,50779628
,50791284
,50791292
,50793322
,50795129
,50795723
,50806231
,50816826
,50840651
,50845908
,50852987
,50853076
,50853092
,50856350
,50856368
,50856376
,50856582
,50857242
,50857275
,50857291
,50857309
,50857317
,50857408
,50867894
,50867902
,50868322
,50869601
,50871193
,50871664
,50871672
,50871698
,50872308
,50875079
,50875103
,50880756
,50882489
,50883388
,50895416
,50896133
,50897628
,50898261
,50898550
,50898584
,50898691
,50898741
,50898758
,50899152
,50899392
,50899400
,50899434
,50899517
,50906205
,50906205
,50911684
,50911692
,50912278
,50912369
,50912492
,50912567
,50912617
,50913003
,50913011
,50914043
,50914068
,50976778
,50976802
,50976943
,50976950
,50977065
,50984178
,50984210
,50984228
,50984384
,50984475
,50985761
,50985779
,50985795
,50985829
,50986363
,50986371
,50986389
,50986397
,50991454
,50994557
,50994573
,50994722
,50994748
,50995513
,50997451
,50997485
,50997600
,50997675
,51072742
,51076545
,51076875
,51081719
,51103760
,51104008
,51200498
,51206142
,51206159
,51206167
,51206175
,51206241
,51206282
,51206308
,51206332
,51206407
,51206555
,51206662
,51206787
,51221448
,51231900
,51241164
,51243129
,51269694
,51290849
,51296176
,51296184
,51298636
,51298678
,51317246
,51317253
,51317485
,51361350
,51365120
,51367001
,51367019
,51369742
,51719615
,51726768
,51777647
,51779155
,51779163
,51779619
,51788875
,51791457
,51793115
,51793354
,51915379
,51943462
,51948321
,51952596
,51955391
,51955862
,51956225
,52085792
,52085800
,52085818
,52085834
,52085842
,52123254
,52155140
,52173663
,52211273
,52234952
,52297546
,52306842
,56000359
,56002736
,56003007
,56008477
,56008873
,56033558
,56038839
,56762636
,56784366
,57801789
,72019300
,72166432
,72168149
,72287949
,72343106
,90145855
,92121433
,92289834
,95034062
,95034062
,95037800
,95037909
,95038675
,95052882
,95052916
,95066806
,95068110
,95069167
,95069290
,95069324
,95077442
,95086526
,95086583
,95086625
,95087177
,95093381
,95097648
,95200655
,95201174
,95201190
,95201331
,95209094
,95209870
,95209888
,95210563
,95213427
,95213552
,95214987
,95214995
,95216677
,95219697
,95219705
,95221024
,95221149
,95221164
,95422234
,95424891
,95453296
,95455804
,94581529
,95502241
,95577730
,95638680
,95643532
,95651477
,95651956
,95655973
,95666475
,95675971
,95784880
,95839718
,3169018
,3116498
,3062981
,3074689
,3141520
,3169182
,3471422
,3602968
,3801966
,39483300
,50043629
,50054642
,50089580
,50089655
,50093244
,50094465
,50094606
,50098748
,50098755
,50113463
,50184209
,50266972
,50267020
,50267459
,50268598
,50268630
,50269125
,50269372
,50270578
,50271105
,50271998
,50273499
,50273648
,50276435
,50276716
,50277003
,50277383
,50277417
,50277441
,50277458
,50278613
,50278712
,50279686
,50280379
,50287754
,50289156
,50292259
,50292572
,50296722
,50297415
,50298694
,50298744
,50299262
,50299270
,50299288
,50299312
,50299650
,50363142
,50365378
,50365923
,50365972
,50366228
,50366319
,50366541
,50366764
,50367116
,50369552
,50371731
,50374065
,50374974
,50376151
,50390135
,50391002
,50391366
,50392471
,50393529
,50394246
,50394840
,50394972
,50394980
,50396241
,50397116
,50397165
,50398197
,50398312
,50398585
,50398759
,50399286
,50399294
,50399641
,50399716
,50399765
,50403294
,50403492
,50404854
,50405422
,50405448
,50405547
,50406024
,50406123
,50406644
,50406694
,50406792
,50406818
,50406826
,50406834
,50406867
,50406875
,50407741
,50407774
,50407790
,50407832
,50407899
,50407907
,50407915
,50407923
,50408087
,50408095
,50409317
,50410505
,50410513
,50410521
,50430719
,50431915
,50431923
,50432053
,50435221
,50439065
,50441583
,50441609
,50441716
,50442284
,50442300
,50481233
,50481241
,50481266
,50481274
,50481316
,50481340
,50481407
,50481480
,50481498
,50481746
,50481761
,50481779
,50481787
,50481795
,50481886
,50481910
,50481951
,50482033
,50484559
,50486976
,50486984
,50489285
,50490051
,50490069
,50490135
,50490168
,50490176
,50490184
,50490200
,50490234
,50491216
,50491224
,50491877
,50492149
,50492396
,50492651
,50492743
,50494475
,50494483
,50495225
,50495647
,50524842
,50524859
,50530787
,50532712
,50532753
,50532779
,50532803
,50532852
,50532860
,50533017
,50533025
,50533041
,50533090
,50533363
,50533751
,50534379
,50534510
,50537182
,50537240
,50537364
,50537463
,50537471
,50537489
,50537901
,50539618
,50540301
,50541002
,50541085
,50542273
,50542315
,50542331
,50543867
,50543941
,50543958
,50543966
,50543974
,50544287
,50545144
,50545169
,50545185
,50545201
,50593375
,50594191
,50594548
,50594555
,50594639
,50594647
,50598697
,50602051
,50604578
,50604586
,50604669
,50605682
,50613728
,50617836
,50620814
,50624667
,50627793
,50630847
,50630946
,50630987
,50630995
,50631019
,50631035
,50631050
,50631258
,50632322
,50633353
,50633403
,50633429
,50634385
,50634393
,50635994
,50636232
,50636992
,50637719
,50639970
,50639988
,50640085
,50640572
,50640580
,50640598
,50718931
,50718949
,50718964
,50718972
,50719137
,50719723
,50719731
,50719764
,50719772
,50719822
,50719855
,50719863
,50719871
,50719889
,50719897
,50719954
,50720143
,50720465
,50720572
,50720580
,50720614
,50720648
,50721604
,50725886
,50725902
,50726959
,50727908
,50729086
,50731207
,50745645
,50746627
,50747187
,50748623
,50748631
,50748912
,50753730
,50753755
,50753789
,50755156
,50755438
,50757897
,50780311
,50780329
,50780337
,50780543
,50781095
,50781285
,50781319
,50781327
,50781335
,50781368
,50781376
,50781418
,50781426
,50781699
,50781715
,50781814
,50781855
,50782697
,50783976
,50783984
,50784289
,50785062
,50785294
,50786714
,50786730
,50786789
,50786805
,50787068
,50787233
,50787472
,50788066
,50788124
,50788173
,50788397
,50788439
,50788991
,50789064
,50789114
,50789239
,50791268
,50791276
,50857424
,50857630
,50859792
,50860170
,50861483
,50861491
,50861525
,50861533
,50861590
,50861640
,50861673
,50861699
,50861707
,50861715
,50861723
,50861756
,50861764
,50861772
,50861798
,50861814
,50861822
,50861830
,50861871
,50861905
,50862192
,50862580
,50862598
,50862770
,50862788
,50862796
,50862812
,50862820
,50862838
,50865559
,50867449
,50867464
,50867787
,50867795
,50867860
,50867878
,50867886
,50914373
,50914381
,50914761
,50914795
,50923374
,50923572
,50924380
,50924414
,50924489
,50926849
,50930353
,50934884
,50939180
,50942184
,50942200
,50942234
,50942283
,50942325
,50942549
,50945187
,50945302
,50950898
,50952225
,50954155
,50957992
,50959105
,50963859
,50965987
,50965995
,50966076
,50966084
,50966191
,50968585
,50968593
,50968742
,50968924
,50973379
,50974013
,50976554
,50976653
,50976695
,51000537
,51000859
,51003390
,51004745
,51004752
,51005718
,51005924
,51010932
,51010940
,51010957
,51010965
,51014470
,51014496
,51018618
,51019214
,51019263
,51019271
,51031953
,51039287
,51042596
,51042778
,51047009
,51054153
,51054831
,51054880
,51054963
,51057164
,51057255
,51057479
,51064780
,51065126
,51072718
,51369759
,51372225
,51373371
,51377588
,51378438
,51378479
,51378982
,51384154
,51390318
,51525947
,51525954
,51533073
,51537165
,51601086
,51601094
,51601102
,51613081
,51616712
,51618726
,51618791
,51618833
,51618874
,51618973
,51620227
,51716777
,56805286
,56813942
,56854383
,56898307
,56898315
,59503441
,59505610
,59505693
,59506840
,59512426
,59515593
,59518738
,59531673
,59537522
,59551531
,59594952
,59604371
,94069655
,94077013
,95002142
,95002499
,95018099
,95018149
,95018164
,95018198
,95018461
,95018651
,95018719
,95028528
,95033346
,95033353
,95033601
,95221172
,95221180
,95221198
,95221206
,95221214
,95222956
,95222972
,95223046
,95223889
,95223996
,95227112
,95231718
,95239869
,95251302
,95263323
,95263604
,95265336
,95267191
,95270963
,95279006
,95281499
,95303590
,95310017
,95320909
,95322541
,95329975
,95329991
,95352738
,95358198
,95362042
,95364378
,95366688
,95370649
,95385920
,95391306
,95391348
,95397238
,95398715
,95414637
